title,x,y
Greentext Stories | Know Your Meme,13.301688,13.010032
Greta Thunberg Breasts Photoshop | Know Your Meme,-14.764618,27.907093
Grieve-Tan | Know Your Meme,-7.5598397,-43.607754
Grimace Shake Trend | Know Your Meme,-10.785084,3.257607
Gritty Reboots | Know Your Meme,20.700735,-8.299586
Groomer | Know Your Meme,9.1756115,16.7749
Groose's Theme Goes with Everything | Know Your Meme,11.50453,-26.089062
Grotesque Steve / Steveposting | Know Your Meme,12.559248,-17.597914
Groyper | Know Your Meme,28.601067,-7.6028957
"Grubhub ""Delivery Dance"" Ad | Know Your Meme",-24.54396,-0.80716896
Grummz Activision Blizzard Breast Milk Thief Rumor | Know Your Meme,4.4669666,19.315859
Grumpy Cat | Know Your Meme,16.516209,-3.686959
Gru's Plan | Know Your Meme,-3.679417,1.6187103
GTFO | Know Your Meme,29.3716,-8.168492
Guess I'm Oogly Goo | Know Your Meme,-6.7017355,-13.680424
Guile's Theme Goes with Everything | Know Your Meme,-19.164488,-11.647464
Guitar Face | Know Your Meme,-7.378132,-11.642764
Gumball Eyes | Know Your Meme,10.9483,-21.96071
Gunnery Sgt. Hartman | Know Your Meme,-14.692245,-34.829586
Gununu - ぐぬぬ | Know Your Meme,22.327688,7.822409
Gurting / Gurt (Slang) | Know Your Meme,34.36762,-7.9473577
Guy Chained To Cigarette | Know Your Meme,6.3711877,-3.990361
Guy Fawkes Mask | Know Your Meme,15.491482,1.1910497
Guy Sipping Beer on a Couch Stock Image | Know Your Meme,0.2505764,-5.4813485
Guy With Skittles In Dick / Skittles In Foreskin Video | Know Your Meme,-33.02067,11.85891
Guys Literally Only Want One Thing And It's Fucking Disgusting | Know Your Meme,0.5653347,19.883255
Gwen Stacy Is Trans Theory | Know Your Meme,-16.762022,-27.781443
Gwimbly (Smiling Friends) | Know Your Meme,-6.6919355,-13.951655
Gyate Gyate / Ohayou | Know Your Meme,24.396412,5.36101
Gym Leader Bea | Know Your Meme,29.834217,22.391954
Gyoza Maker Fail Video | Know Your Meme,-14.32736,11.516924
Ha! Ha! Guy | Know Your Meme,14.0007925,-16.001392
Hachune Miku | Know Your Meme,22.753952,7.030887
Hackerman | Know Your Meme,12.28898,-13.862598
#HackingHillary | Know Your Meme,-7.708515,35.980446
Hagmaxxing | Know Your Meme,15.5351715,14.726533
Hai Phút Hơn | Know Your Meme,-26.113045,3.4403417
Hail Hydra | Know Your Meme,-18.45259,-32.2141
Haiti Cannibals Hoax / 2024 Haitian Gang Takeover | Know Your Meme,-6.971506,24.027704
Half-Life 3 Confirmed | Know Your Meme,-33.64463,-23.266623
Half-Life: Full Life Consequences | Know Your Meme,-33.571815,-24.17539
Half-Life Sound Effects | Know Your Meme,-33.373314,-22.840746
Hallelujah | Know Your Meme,-34.117508,-4.7251406
Hamburger Cheeseburger Big Mac Whopper | Know Your Meme,-38.64818,-6.163031
Hampster Dance | Know Your Meme,3.3370516,-23.57211
Hamster on a Piano | Know Your Meme,-35.484276,-8.394255
Hand Scanner Video Fail | Know Your Meme,-16.425236,-2.5804965
Handforth Parish Council Meeting | Know Your Meme,-12.382448,31.843204
Hands Resist Him / eBay Haunted Painting | Know Your Meme,13.699228,-7.1804543
Handsome Face | Know Your Meme,-1.3715687,-19.105532
"Hang In There, Baby | Know Your Meme",15.6865,-5.7548604
Hanger Reflex | Know Your Meme,38.738117,-4.253682
Hank Hill Listens to X | Know Your Meme,-10.468301,-32.3914
Happy Cat | Know Your Meme,17.305824,-3.7352457
Harambe the Gorilla | Know Your Meme,-0.31272712,-24.167366
Hard Rock Nick Death Rumor | Know Your Meme,-22.6756,6.3849783
Hare Hare Yukai Dance | Know Your Meme,-31.233303,-18.151691
Harlem Shake | Know Your Meme,-29.750044,-0.4748322
Harp Darp / Herp Derp | Know Your Meme,18.822123,-14.375442
"Harry, You Don't Need to Sell It To Me | Know Your Meme",-16.853874,-28.206743
Has Anyone Really Been Far Even as Decided to Use Even Go Want to do Look More L... | Know Your Meme,8.923029,-25.597387
Haters Gonna Hate | Know Your Meme,1.4174278,-1.3783076
Hatsune Miku Created Minecraft | Know Your Meme,8.0786705,20.543621
"Have a Good Day, Skibidi Toilet Rizz | Know Your Meme",25.538794,-6.069178
Have You Ever Had A Dream Like This? | Know Your Meme,-26.308098,-25.625238
Hawk Tuah Girl | Know Your Meme,-19.171011,10.477935
Hayley Sinclair Funeral Pubes Fiasco | Know Your Meme,-1.032018,16.316027
Hazmat Suit Edits | Know Your Meme,11.996725,12.029119
He Cute | Know Your Meme,-9.0778055,6.9121656
He-Man sees | Know Your Meme,4.2823896,-3.3026752
He-Man Sings / HEYYEYAAEYAAAEYAEYAA | Know Your Meme,-19.723185,-14.548768
He-Man's Advice | Know Your Meme,4.195168,-3.3744042
He Needs Some Milk | Know Your Meme,-13.185915,-16.5583
He Protec but He Also Attac | Know Your Meme,-10.12763,-43.821163
He Was The Best Guy Around | Know Your Meme,-13.354893,23.60371
He Who Saves His Country Does Not Violate Any Law | Know Your Meme,-5.1049876,22.987907
He Will Not Divide Us | Know Your Meme,-5.6543355,32.90891
Headless Mami | Know Your Meme,25.201614,25.210289
Headlock Selfie | Know Your Meme,-0.0420675,13.159582
Heartbreak Anniversary Dance | Know Your Meme,-26.770504,1.3890209
Heidi Pushes Clara Over Cliff | Know Your Meme,2.1479516,9.672215
Hell March | Know Your Meme,-17.486488,-12.073956
"""Hell Naw"" Dog | Know Your Meme",-19.510557,6.210874
Helldivers 2 Fascism Satire Discourse | Know Your Meme,-2.8704813,6.277852
Hello How Are You I Am Under the Water | Know Your Meme,-25.767437,23.565084
Hello My Future Girlfriend | Know Your Meme,9.251774,30.103851
Hello There | Know Your Meme,-8.587085,-41.12758
Hello There Timmy | Know Your Meme,-1.4769969,3.4830651
Hello Yoshi From Super Mario | Know Your Meme,0.16704725,2.1931734
Help! Help! I'm Being Repressed | Know Your Meme,20.878132,-26.682747
Henlo | Know Your Meme,10.510489,-6.623665
Here in My Garage | Know Your Meme,4.416995,28.589853
"Here in Parkour Civilization, No One Chooses to Jump for the Beef | Know Your Meme",-35.39911,13.333385
Here's Johnny | Know Your Meme,23.813496,-26.487776
Here's the Mother Fucking Tea | Know Your Meme,-17.824703,5.693454
Here's What It Taught Me About B2B Enterprise Sales | Know Your Meme,-0.7880384,15.12264
Here's What You Would Look Like If You Were Black or Chinese | Know Your Meme,-0.6160262,12.130546
"Here's Your Receipt, Sir! Will There Be Anything Else? | Know Your Meme",-4.4203377,5.2616134
Heresy | Know Your Meme,-3.979355,-38.4024
Herobrine | Know Your Meme,12.813734,-5.9504557
He's Just Standing There... Menacingly | Know Your Meme,-9.405759,-26.464039
He's My Favorite! | Know Your Meme,5.5955057,-26.837227
Hex Maniac | Know Your Meme,30.096714,21.398302
Hexafusion / Triple Fusion | Know Your Meme,29.040047,16.128763
"Hey, As Long As It Works. | Know Your Meme",19.173824,-30.42168
Hey Beter | Know Your Meme,-5.2312593,-17.897186
"Hey Girls, Did You Know... | Know Your Meme",6.5593066,15.731321
"Hey, I've Seen This One! | Know Your Meme",-25.572582,-34.83693
Hey Medic,0.88024575,4.1659336
"Hey, Shitass",-13.175079,7.106009
Hidden Imagery In AI Art,17.950857,-8.898819
Hide The Pain Harold,15.134454,-14.845625
High Expectations Asian Father,24.643085,11.478012
High Quality Industrial Grade Glycine From Donghua Jinlong,-17.69348,4.098628
Hilda (Pokémon),29.025312,22.1806
Himbo,29.099325,-16.518806
Hipster Glasses,11.13117,6.6055317
Hipster Kitty,9.977945,11.001463
Hipster Mermaid / Hipster Ariel,13.034941,-11.480579
Hissu Amoto San / Airmoto,-19.174017,-10.188424
History Memes,9.018485,-0.75857013
History of Japan,-20.543566,-6.1797066
"Hitler's ""Downfall"" Parodies",-4.2823696,-34.70489
Hmm Today I Will,8.057454,2.3620071
HMP Wandsworth Prison Guard Video With Inmate,-14.683559,18.419106
HNNNNNNG,7.60685,0.44708693
Hoenn Confirmed,31.171757,18.946373
"Hokuto Hyakuretsu-ken / ""AH TATATATATATA""",18.40631,-30.479301
Holiday Light Show Videos,-37.162663,-12.672679
Hollywood Sign Parodies,-12.31281,34.128754
Holy Shit It's a Dinosaur!,-41.3197,-3.5926185
Homelander and Omni-Man vs. Everyone,-2.2106216,13.550754
Homeless Man Doing Kung Fu,-17.534409,-3.4926581
Homer Simpson Backs Into Bushes,4.038326,-42.43497
Homer Simpson Looking Out Window,3.6414967,-41.453747
Homer Staring At Moe,4.5418344,-42.28714
Homophobic Ruby,-18.947906,22.873875
Homophobic Seal,22.871649,-23.316872
Honey Badger,2.6546912,-12.203406
Hood Lobotomy,-16.538906,7.5834394
Hopecore,-15.7727,6.509349
Hopeless Core,-12.809068,8.620596
Hopkin Green Frog,7.5577207,-8.386301
Horny Samus,13.176308,-9.197791
Horrifying House-guest / Shadowlurker,12.724392,-6.3157306
Horse Head Mask,0.47156405,-13.808093
Horse Running Past Mountain / 3 Coffees No Lunch,0.6613361,10.728973
Horses and Bayonets,-2.5641677,36.014442
Hostile Government Takeover Song,-24.97526,8.160886
Hot Take,39.09148,-13.998561
Hotel Mario,3.6212323,-27.02761
Hotline Bling,-34.52394,6.660114
Hotspot Bro,15.186837,7.37608
House with a Boombox | Know Your Meme,-13.908805,-32.232643
Hover Hand,-2.746744,-4.4676657
How About 8 Inches and Thick?,-17.147676,14.889075
How About No?,-23.17186,-25.78949
How Can She Slap?,20.820131,-28.931139
How Creative People See the World,14.101513,2.3904655
How Dare You Wear Such an Offensive Shirt to School,8.24147,-19.728313
How Do I Shot Web?,-4.282432,-25.235231
"""How Do You Do, Fellow Kids?"" | Know Your Meme",8.744147,7.412754
How Is Babby Formed?,4.6427255,10.506065
How It Started vs. How It's Going,-2.153553,17.293226
How Many Cubes Are On The Trailer?,-7.7910476,17.17838
How to Pick Up X / How to Handle X,-6.2346096,17.510435
How To Spoon,1.9738935,21.416151
Howard Dean Scream,-5.3479247,35.813046
Howard the Alien / Money Longer Alien,-26.220024,-2.4022975
How'd It Get Burned?,-20.841742,-17.224783
How's My Form?,-17.664345,5.502215
#HowToConfuseAMillennial,10.270653,26.89896
H.P. Lovecraft's Cat,18.56632,-4.0769725
Huahuehuahue,27.133648,7.3825417
Huge Like XBox (Hueg Like Xbox),8.751388,-26.759136
Hugh Mungus,-5.664791,27.087957
Huh. I Wonder Who That's For,-3.9217145,-28.06485
Human Dog,4.0504627,-14.485678
Human Eye Can Only See at 60 FPS,43.033806,1.3788928
hunter2,7.1320796,10.535455
Hurricane Matthew Meets Slayer,-25.560606,23.983784
Hurt (Song),-37.726437,2.619078
Husbandjak,3.338598,6.621801
Huzz (Slang),29.422264,0.8421921
Hydrocity or Hydro City,12.174413,-21.783222
Hypnotoad,-6.413052,-22.542156
I Accidentally,-11.900166,12.65316
I Ain't Never Seen Two Pretty Best Friends,-14.920785,8.284648
I Ain't Reading All That | Know Your Meme,0.21516536,20.523996
"I Am A Surgeon, Dr. Han!",-11.034234,-1.9257505
I Am Altering The Deal,-7.402362,-39.697945
I am aware of all Internet traditions,2.8943913,25.86387
I AM ERROR,12.011507,-28.380634
I Am My Perimeter And My Perimeter Is Me,-13.209858,43.33951
"""I Am Placing Blocks and Shit"" Jack Black Minecraft Movie Parody Song",-27.949589,-11.002344
I Am Steve,-27.78634,-11.179229
I Am the Angry Pumpkin / The Architect and the Builder,-16.954643,1.9283047
I Believe in Supremacy,6.6393137,15.1219
I Believe You Have My Stapler,24.04898,-21.031305
I Bought a Property in Egypt / They Give You the Property,-17.319284,16.522074
I Came,26.121595,-13.983464
I Came Here To Laugh At You,25.191027,-12.758268
I Came Out to Have a Good Time and I'm Honestly Feeling So Attacked Right Now,12.710212,11.478137
I Can Break These Cuffs,-14.234848,-16.328587
I Can Count to Potato,4.529482,-35.197758
"I Can Hear Just Fine, Speak",-19.110046,23.507212
I Can't Let You Do That Starfox,0.72069556,-33.70066
"I Cannot Let You Escape, Squidward",-9.057513,-24.079426
I Can't Believe It's Not Butter!,-11.154319,-16.334013
"I Can't Talk Right Now, I'm Doing Hot Girl Shit",-25.979153,5.77161
I Choo-Choo-Choose You,3.4980056,-43.60877
I Could've Dropped My Croissant,-18.687069,12.499663
I Depend On You,-1.3259505,12.128358
I Did It for the Lulz,15.768599,18.6556
"I Did It, I Saved the Town / Billford Animation",-23.390604,16.234222
I Don't Believe In That Nonsense / So True,3.3608403,5.914403
I Don't Like Sand | Know Your Meme,-8.741857,-39.642452
I Don't Need It,-9.097441,-25.990772
"I Don't Really Care, Margaret",-9.753921,29.998438
I Don't Want to Live on This Planet Anymore,30.792843,-26.550175
I Drink Your Milkshake!,-16.780697,-18.46787
I Dunno LOL ¯\(°_o)/¯,24.67621,-5.758605
I Edited a Peppa Pig Episode,-7.7766385,-2.8033435
"I, For One, Welcome Our New Insect Overlords",30.866882,-26.722479
I Forgor 💀,-2.787042,20.47596
I Fuck So Much Pussy I Might Switch To Bussy,-23.975918,7.34367
I Fuck W/ You Heavy Fortnite GIF,-15.935969,0.49955338
I Fucking Hate You and Hope You Die,-2.4182026,4.1048875
I Got a Brand New Saxophone | Know Your Meme,-23.585814,7.2222424
I Got No iPhone,-36.70017,4.5375032
I Gotta Figure Out How to Make Money on This Thing,-22.12078,10.785628
I Has A Shuvel,12.4239435,-9.645718
"""I Hate Being Alive"" Boogie2988",-37.37166,5.0441957
I Hate My Job,15.036392,12.513992
I Hate the Way That You Walk,-32.03612,10.015677
I Have Concepts Of A Plan,-6.1620913,34.03411
I Have Crippling Depression,34.360836,21.715528
I Have Failed You,23.54822,-31.95707
I Have No Idea What I'm Doing | Know Your Meme,9.62842,-10.368578
I Have The High Ground,-9.389889,-40.383793
I Have The Weirdest Boner,27.541767,-16.598574
I Herd U Liek Mudkips,26.203444,15.867278
I Hope Senpai Will Notice Me,24.757133,2.7021964
I Hope You Step on a LEGO,36.319366,-16.114998
I Just Wanted To Make It Snow,-30.93345,-2.6144836
I Kiss You!,5.166043,6.903617
I Know That Feel Bro,21.29059,-6.3893948
I Know the Power of Patriarchy,5.9453826,24.1229
I Laced Yo Shit,19.286648,-30.512474
I Lied,18.40179,-15.099683
"I Like My Cheese Drippy, Bruh",-1.9940015,-7.6811695
I Like Shorts! They're Comfy and Easy to Wear!,27.470709,18.062021
I Like The View,-19.829552,23.50908
I Like Turtles,-11.716546,30.326437
"I Like Ya Cut, G",-28.854921,-4.704738
I Love My Hybrid Grandson,19.444733,5.974339
I Love Seeing Trump Supporters Cry,-4.1645284,30.943718
I Love The Power Glove. It's So Bad.,-0.39159453,-30.674194
I Love the Smell of Napalm in the Morning,-5.618845,-32.123867
I Love Video Games / Me Too,-4.6977963,3.3448448
I Might Go Homeless?,0.52499944,24.576952
I Need a Therian Girlfriend,-17.457464,9.404111
I Need An Adult,28.272709,-16.111778
I Need More Bullets | Know Your Meme,-19.07768,6.34417
I Need You To Take a Picture With Your Ass Out | Know Your Meme,-9.47279,12.430582
I Never Thought I Was the Kind of Person to Fall for a Scam,-10.608767,20.344063
I Noticed That You Used “😭” In Your Comment,23.330194,-2.092465
I Put on My Robe and Wizard Hat,-17.80438,-17.983782
"I Reject My Humanity, JoJo",19.271767,-36.70816
I Respect Every Single Spider-Man in Here,-18.920061,-27.431458
I Saw A Guy Do This In A Toothpaste Ad Once,5.0988493,-17.375084
"""I Saw Flying Lotus in a Grocery Store..."" Copypasta | Know Your Meme",12.586808,9.074375
I See Dead People,-23.727066,-25.109682
I See What You Did There,26.179844,-30.657358
I Sell Propane and Propane Accessories,-9.524076,-33.057686
I Sexually Identify as an Attack Helicopter,0.528817,4.979635
I-Shaped Balance / Standing Split,20.85765,7.9484816
I Should Buy a Boat Cat,-22.264715,2.3451357
I Studied the Blade,4.3219495,28.42139
"I Think I Can Smell Shite, Yes I Can Definitely Smell Shite",-4.558842,-29.765995
I Think I Miss My Wife,-1.7124145,8.10076
"""I Think We're Gonna Have To Kill This Guy, Steven""",-7.813929,19.25117
"I, Too, am Harvard",9.265387,10.130822
I Took an Arrow in the Knee,20.347305,-25.270487
I Understand It Now,-19.411074,20.228249
I Used To Roll The Dice,-17.960573,-4.5942698
I WANT THE OLD FACEBOOK BACK,9.461722,14.497382
I Want to Believe,-4.189991,7.6376
I Was Just Following Orders,1.8858507,0.04056307
"I Was Just Wondering If You Wanted to Hang Out With Me and Smoke Weed and Fill Our Bellies With Diet Soda and Play ""Burnout Reveng... | Know Your Meme",-1.5299389,2.8486488
I Will Find You And I Will Kill You,-23.55122,-24.197348
I Will Not Eat the Bugs,30.661015,-27.006178
I Will Now Buy Your Game,3.7659225,16.350206
I Will Survive,4.1237035,-20.895279
I Wish I Was At Home / They Don’t Know,20.138882,-10.839375
I Would Cry. Cry Myself to Sleep,-21.251366,6.3465796
#IAmMajor,-1.8036399,-2.6462467
Ice Age Baby,-7.7449603,10.954833
ICE Bae,-2.6922069,30.67496
Ice Bucket Challenge,10.853411,36.13195
Ice Cream and Cake,-31.375326,-3.964254
Ice Cream Challenge,-10.180522,18.805172
Ice Cream Cone Guy,-8.858499,22.887302
"Ice Spice, Jason Kelce and Taylor Swift Chatting",-29.45304,17.856842
Iceberg Charts,22.033152,-7.3226314
ICL TS PMO Copypasta | Know Your Meme,6.1692166,11.3947735
I'd Hit It,27.51121,-15.1829195
IDDQD,35.61088,2.0787551
Ideal GF,11.137548,13.617627
Idiot Nerd Girl,8.837411,-12.726761
IDK My BFF Jill,-11.466798,-14.452411
"iDubbbz's ""I'm Gay""",-22.994677,-3.786274
"""If I Had More Time, I Would Have Written a Shorter Letter""",29.809683,-22.115332
If I Roll a Twelve,-2.9699645,4.173246
If It Was Written Like Helluva Boss / By Vivziepop | Know Your Meme,-3.1705813,14.118999
"If X Has a Million Fans, I'm One of Them | Know Your Meme",0.21414545,15.679106
If You Know What I Mean,20.39005,-15.385022
If You See This Image While Scrolling / You Have Been Visited By,10.50872,1.3583232
"If You Watch X Backwards, It's About Y",-2.7405252,-22.696768
"If You're a Guy in Your Early 20s, Buy a Rolex",1.7491008,14.428986
#IfIWereaBoy,7.1721797,18.731388
Ight Imma Head Out,-8.457947,-24.622862
Ignore All Previous Instructions,6.2036333,31.855164
Ike Quotes,14.9934225,-30.82807
I'll Go to Tokyo,-39.441425,10.704118
I'll Take a Potato Chip and EAT IT!,5.0028925,-35.104706
I'll Take Your Entire Stock,-13.384963,-19.506933
"I'm a Legend, Thanos",25.761469,13.125515
I'm About To Bust (Hank Hill),-9.556678,-33.065742
I'm All Ears,27.081125,-17.991316
I'm Already Tracer,-20.884472,-8.807127
I'm an Anteater!!!,13.58564,-3.0150554
I'm At Soup / Soup Store,-13.006592,-13.053996
I'm Commander Shepard,-4.8801627,3.6209953
I'm Doing My Part,-13.436273,-35.617325
I'm Ethan Bradberry,-21.338669,-17.167158
"""I'm Finna Shut Yo Mouth"" Video (TikTok)",-16.108524,10.700064
"I’m Gonna Crease Your J's, Spider-Man",-18.822704,-27.500505
I'm Here To Kick Ass And Chew Bubblegum,26.880003,-24.002491
I'm in That Weird Part of YouTube,-26.984348,-5.380567
I'm Literally the Guy in the Pic | Know Your Meme,1.919697,11.918039
I'm Looking for A Man in Finance,-24.78621,6.069742
I'm Not a Big Fan of the Government | Know Your Meme,-24.683891,9.952261
"I'm Not Calling You ""Good Boy""",-2.0287614,12.966295
I'm Really Feeling It,5.386895,-29.58155
"I'm sorry, I can't hear you over the sound of how awesome I am",28.030838,-20.747265
I'm Sorry Little One | Know Your Meme,-18.991028,-30.140558
I'm Taking Bebop to the K-Pop Store Today,-19.112654,7.2183013
I'm The Goddamn Batman,-1.9071099,-19.743845
I'm Twelve Years Old and What is This?,-16.378782,17.987738
I'm Your Uber Driver. Get In!,-22.270147,9.265885
ima_butterflyy's 5v1 Fight Video,-20.912209,17.83293
Image Macros,18.975489,-10.348673
Imagination Spongebob,-8.422338,-26.977499
Imagine If Ninja Got a Low Taper Fade,-18.175064,-7.7006116
Immortal,-42.65507,7.725766
Impact,14.586448,-19.672623
Impossible is Nothing,-19.201786,16.076477
Impossible Whopper Estrogen,-28.421314,28.029432
Impossibru,-16.517246,-14.677915
In a Nutshell,28.912184,-20.367281
"In Da Clurb, We All Fam",-20.949867,9.690374
In Soviet Russia...,25.757141,-18.354853
In This Moment I Am Euphoric,3.0320947,25.849503
In Ur Base,23.846725,-15.967156
Inappropriate Soundtracks,-31.477144,-13.973976
Inappropriate Timing Spongebob Banner,-9.940626,-25.217054
INB4,30.771135,-4.8754253
Increasingly Verbose Memes,3.2247663,0.31152633
Industry Logos as VTuber Logos,-7.076449,15.146103
Infinite Crushed by Thwomp (Death Battle),6.77349,-29.788458
Infinite Monkey Theorem / Monkey Typing,29.833195,-22.149075
Infographic Dumps,33.93174,3.5688677
Infomercial Fails,-11.034707,-15.198778
Inglip,27.684683,-6.6471467
Inkling Girl's Eye,5.979556,-27.636803
Insane Letterboxd Reviews,9.915236,12.058365
Insanity Wolf,-4.711216,-9.296557
Inside Out Emotions Graph / Graph My Emotions Trend,-15.334211,7.52293
Instagram Quote Rebuttals / Hipster Edits,9.782667,11.031344
Instructions Unclear | Know Your Meme,-1.0845535,1.2000307
[Intensifies],-14.391713,-16.294079
Interior Crocodile Alligator,-12.126799,-10.589818
Internet Challenges,11.339377,35.801846
Internet Coke Machine,-20.316034,35.00062
Internet Death Hoaxes,-1.357063,27.227867
Internet Hate Machine,15.291973,22.223255
Internet Is Leaking,31.935383,0.56526124
Internet Slang,31.59584,-0.53305006
Internets,16.269842,22.767044
Into The Trash It Goes / Opinion Discarded,0.9549899,-6.7652783
Intricate Rituals,-3.9485166,-22.110357
"Invincible ""Are You Sure"" Edits | Know Your Meme",-6.970536,6.622813
Invincible War OCs | Know Your Meme,-6.926328,6.5995727
Invisible Bike,19.11465,-1.5951861
Invisible Tom With Vanishing Cream,5.627254,-16.279852
Iraqi Shoe Toss,-5.9871244,39.33748
Irasutoya Challenge,6.5490475,14.330217
Irena Aizen Rabbit Paintings,6.5014067,-5.7256002
Irish Slavery Myth,39.98798,15.851667
Ironic Doge Memes,6.0276537,-10.637838
Is it can be hugs tiem now plees?,17.225212,-5.243217
Is This a JoJo Reference?,17.253492,-35.290142
Is This a Pigeon?,28.730488,-28.804281
Isabelle,34.718544,11.812971
"IShowSpeed ""Green Apples""",32.499126,0.9682543
IShowSpeed Penis Flash Accident / IShowMeat,-14.124328,13.327933
IShowSpeed Ronaldo Semen Incident,-13.200592,16.675653
"IShowSpeed's ""Skip, Skip""",-13.608854,4.448779
ISIS-chan,17.59169,10.630564
ISIS Crappy Collage Grand Prix,2.3809068,31.023613
Islamic Rage Boy,14.911299,30.70282
It Do Go Down,-21.590143,15.273226
It Hurt Itself in Its Confusion!,29.456446,19.296522
It Is Wednesday My Dudes,11.911651,-8.294362
It Smells Like Pee Pee and Poo Poo In Here,-5.8241086,-30.846392
It Was At This Moment He Knew... He Fucked Up,-10.575784,8.2791605
It Was Made For Me! This Is My Hole! | Know Your Meme,-4.4802337,-4.897912
"It Was Me, Barry! / Zoomposting",7.9818864,5.3449583
"It Was Me, Dio!",20.175684,-35.859703
It Was Time for Thomas to Leave | Know Your Meme,-2.6269324,-13.405
Italian Brainrot / AI Italian Animals | Know Your Meme,15.875038,6.558516
Itasha,23.810867,2.261421
It's a Surprise Tool That Will Help Us Later,5.769566,-23.809486
It's A Trap!,27.733288,-23.805742
It's Afraid,-13.659608,-35.702026
"It’s Always 2 Dumb Bitches Telling Each Other ""Exactlyyyyy""",-4.4617267,15.614789
It's Called Aura Bruh / You Smell Like Pure Unfettered Ass | Know Your Meme,-1.9368371,12.393627
It's Called We Do a Little Trolling,25.154022,-10.98962
"It's Coming Home / ""Three Lions""",-36.79647,-16.392078
It's Dangerous to Go Alone! Take This,11.888627,-26.785763
It's Free Real Estate | Know Your Meme,-4.2650948,-27.787682
It's Friday Then / Mufasa's Friday Dance,-28.212946,-1.7193589
"""It's Gonna Be May"" | Know Your Meme",-33.150032,4.104135
It's Goofy Time!,4.369157,-21.433527
It's Like Finding a Gold Scar,-2.7827585,11.227414
It's Ma'am,6.6353617,22.818916
It's Machine Code,8.365509,-16.85406
"It's Me, Austin!",-25.920404,-7.773257
It's Morbin Time | Know Your Meme,-10.818735,4.874664
It's More Likely Than You Think,-9.5789385,-20.051104
It's My IP To Sit On and Do Nothing With,-1.9906214,2.611814
"It's Not a Defect, It's a Feature",-24.284416,-11.63525
It's Not Lupus,-12.958055,-28.137312
It's Over 9000!,16.875973,-26.91149
It's Party Time,-27.112211,-9.314456
It's Shredder! Where?,-10.978113,9.778385
It's So Cold in the D,-39.197052,-13.705157
It's SO Over,-2.3602214,17.051064
It's Something | Know Your Meme,27.080809,7.4520864
It's Super Effective!,29.596003,19.839691
It's Time to Play the Game. Time to Play the Game!,-20.303957,-10.907924
It's Time to Stop,-17.0272,31.288635
It's Your Bestie Miss Miss Westie,-29.629618,9.978621
Itteh Bitteh Kitteh Committeh,16.242111,-4.7018976
I've Fallen and I Can't Get Up,26.213976,-30.627636
I've Played These Games Before!,-13.742025,2.9171674
Jack Black's Octagon,1.8787434,-15.471709
Jack Doherty and McKinley Richardson Sex Tape Leak,-13.121803,15.340342
Jack-O Crouch / Jack-O Challenge,-8.051167,0.7173364
Jaking It / Jakeing It,-22.971174,-2.8878338
Jamaican Smile,-15.317701,5.635646
James Bond Gun Barrel Parodies,-4.870449,-15.272664
"James Doakes' ""Surprise Motherfucker""",23.966963,-31.320059
James Franco “First Time?”,-18.499243,13.244693
Jamming to a Song / Unnecessary Dialogue or Cutscene in the Middle of the Song,-27.682463,5.9083643
Japanese Family McDonald's Ad,-1.9145868,9.933708
Japanizing Beam!,21.460403,4.053235
Jar Jar Binks,-8.13578,-42.457447
Jared Leto's Joker,-2.565678,-18.6745
Jaws Poster Parodies,-2.9310198,-22.562355
Jayce PFP War (Arcane),-15.1718855,-5.1486425
J.D. Vance Babyface Edits,-10.009499,30.722654
J.D. Vance Couch Cushion Story Hoax,-3.9420757,25.21104
J.D. Vance Edited Face Photoshops | Know Your Meme,-10.3051,30.757092
"J.D. Vance ""Have You Said Thank You Once?""",-8.629879,29.824245
J.D. Vance Killed Pope Francis Theory,-10.636154,31.299465
Jdon My Soul | Know Your Meme,-13.974317,-8.391709
Jebaited,21.448006,-4.237629
Jeff Goldblum Is Watching You Poop,0.6350301,-8.13174
Jeff the Killer,12.392457,-16.144312
Jellyfish Jam,-9.413682,-27.35334
Jellyfish UFO / UAP,-9.635471,-28.230057
Jennifer Lawrence “What Do You Mean?”,-19.076624,10.764976
Jeremiah Johnson Nod of Approval,-17.943563,-22.855196
Jeremy Meeks' Mugshot,-11.116279,22.374535
Jeremy Sleeping With Turkey Leg And Milk,-17.356028,19.847025
Jesus Christ It's a Lion Get In The Car!,-19.564123,-21.214268
Jesus Is A Friend Of Mine,-33.537918,-2.9715729
Jesus is a Jerk,11.397413,-8.150693
JetBlue Racist Burger King,-12.298599,26.913937
"Jia Jun Peng, your mother wants you to come home for dinner!",2.899074,20.178137
Jimmy Carter 100th Birthday Photo,-8.323172,31.28304
Jimmy Neutron Happy Family Happy Hour,-5.6741824,-17.244087
Jinky Minus and Gaper Bingzoid,-7.177971,-7.386993
J.K. Rowling Killed 2 People In 1993 Drunk Driving Incident Hoax,-2.001604,26.81143
J.K. Rowling's Black Mold,-22.532244,31.032799
JK Wedding Entrance Dance,-28.68331,20.260353
Jobs Not Mobs,31.304678,-25.122839
Joe Biden Is Dead Conspiracy Theory,-9.484164,32.311832
Joe Biden Tripping on Boarding Stairs,-9.850614,32.66484
Joe Biden's Corn Pop Story,-13.020139,36.205406
John Cena Speaking Chinese and Eating Ice Cream / Bing Chilling | Know Your Meme,-11.777937,-1.4249654
